scenario,kind,param,factor,run,ranking,top1_kept,top3_set_kept,top3_order_kept,mean_abs_rank_change,max_abs_rank_change,kendall_tau,spearman,per_insurer_change
plain,oat_heuristic,priority_multiplier,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,priority_multiplier,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,priority_multiplier,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,priority_multiplier,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,activity_bump,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,activity_bump,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,activity_bump,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,activity_bump,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,companion_bump,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,companion_bump,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,companion_bump,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,companion_bump,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,rental_car_bump,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,rental_car_bump,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,rental_car_bump,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,rental_car_bump,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,risk_emergency_bump,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,risk_emergency_bump,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,risk_emergency_bump,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,risk_emergency_bump,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,risk_illness_bump,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,risk_illness_bump,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,risk_illness_bump,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,risk_illness_bump,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,long_trip_bump,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,long_trip_bump,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,long_trip_bump,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,long_trip_bump,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,senior_illness_bump,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,senior_illness_bump,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,senior_illness_bump,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,senior_illness_bump,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,senior_emergency_bump,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,senior_emergency_bump,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,senior_emergency_bump,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_heuristic,senior_emergency_bump,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:amount,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:amount,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:amount,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:amount,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:clause,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:clause,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:clause,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:clause,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:price,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:price,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:price,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:price,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:overlap,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:overlap,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:overlap,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:overlap,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:activity,0.8,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:activity,0.9,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:activity,1.1,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,oat_axis,axis:activity,1.2,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,0,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,1,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,2,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,3,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,4,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,5,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,6,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,7,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,8,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,9,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,10,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,11,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,12,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,13,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,14,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,15,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,16,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,17,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,18,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,19,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,20,SHINHAN|KAKAOPAY|HYUNDAI|MERITZ|KB|DB|SAMSUNG,True,True,True,0.0,0,1.0,1.0,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 0, ""KB"": 0, ""DB"": 0, ""SAMSUNG"": 0}"
plain,monte_carlo,all,0.0,21,SHINHAN|KAKAOPAY|HYUNDAI|KB|MERITZ|DB|SAMSUNG,True,True,True,0.2857142857142857,1,0.9047619047619048,0.9642857142857143,"{""SHINHAN"": 0, ""KAKAOPAY"": 0, ""HYUNDAI"": 0, ""MERITZ"": 1, ""KB"": -1, ""DB"": 0, ""SAMSUNG"": 0}"
